1479	486163399114993267.wav	سونا کو ہر طرح کی شکلوں میں ڈھالا جاسکتا ہے۔ اس کو چھوٹی سے چھوٹی شکل دی جاسکتی ہے۔	سونا کو ہر طرح کی شکلوں میں ڈھالا جاسکتا ہے اس کو چھوٹی سے چھوٹی شکل دی جاسکتی ہے	س و ن ا | ک و | ہ ر | ط ر ح | ک ی | ش ک ل و ں | م ی ں | ڈ ھ ا ل ا | ج ا س ک ت ا | ہ ے | ا س | ک و | چ ھ و ٹ ی | س ے | چ ھ و ٹ ی | ش ک ل | د ی | ج ا س ک ت ی | ہ ے |	120000	FEMALE
1296	5206637070799958068.wav	اویاپوک دریائی پُل کیبل کے ذریعہ کھڑا کیا گیا پُل ہے۔ یہ اویاپوک ندی سے برازیل اور فرینچ گیانا میں سینٹ جارج ڈی "اویاپوک" کے شہروں کو جوڑتا ہے۔	اویاپوک دریائی پُل کیبل کے ذریعہ کھڑا کیا گیا پُل ہے یہ اویاپوک ندی سے برازیل اور فرینچ گیانا میں سینٹ جارج ڈی اویاپوک کے شہروں کو جوڑتا ہے	ا و ی ا پ و ک | د ر ی ا ئ ی | پ ُ ل | ک ی ب ل | ک ے | ذ ر ی ع ہ | ک ھ ڑ ا | ک ی ا | گ ی ا | پ ُ ل | ہ ے | ی ہ | ا و ی ا پ و ک | ن د ی | س ے | ب ر ا ز ی ل | ا و ر | ف ر ی ن چ | گ ی ا ن ا | م ی ں | س ی ن ٹ | ج ا ر ج | ڈ ی | ا و ی ا پ و ک | ک ے | ش ہ ر و ں | ک و | ج و ڑ ت ا | ہ ے |	333120	MALE
928	2857795694085492387.wav	کسی ایر پورٹ یا ہجوم کے اوپر ڈرون چلانا ایک خیالِ بد ہے، گو تمہارے علاقہ میں یہ قانوناً ممنوع نہیں ہے۔	کسی ایر پورٹ یا ہجوم کے اوپر ڈرون چلانا ایک خیالِ بد ہے گو تمہارے علاقہ میں یہ قانوناً ممنوع نہیں ہے	ک س ی | ا ی ر | پ و ر ٹ | ی ا | ہ ج و م | ک ے | ا و پ ر | ڈ ر و ن | چ ل ا ن ا | ا ی ک | خ ی ا ل ِ | ب د | ہ ے | گ و | ت م ہ ا ر ے | ع ل ا ق ہ | م ی ں | ی ہ | ق ا ن و ن ا ً | م م ن و ع | ن ہ ی ں | ہ ے |	153600	FEMALE
10	17511086463106561035.wav	11:20 بجے پولیس نے احتجاجیوں سے کہا کہ وہ سڑک چھوڑ کر فٹ پاتھ پر منتقل ہو جائیں کیوں کہ انہیں احتجاج کے حق اور بڑھتی ہوئی ٹریفک کے ما بین توازن قائم کرنے کی ضرورت ہے۔	11:20 بجے پولیس نے احتجاجیوں سے کہا کہ وہ سڑک چھوڑ کر فٹ پاتھ پر منتقل ہو جائیں کیوں کہ انہیں احتجاج کے حق اور بڑھتی ہوئی ٹریفک کے ما بین توازن قائم کرنے کی ضرورت ہے	1 1 : 2 0 | ب ج ے | پ و ل ی س | ن ے | ا ح ت ج ا ج ی و ں | س ے | ک ہ ا | ک ہ | و ہ | س ڑ ک | چ ھ و ڑ | ک ر | ف ٹ | پ ا ت ھ | پ ر | م ن ت ق ل | ہ و | ج ا ئ ی ں | ک ی و ں | ک ہ | ا ن ہ ی ں | ا ح ت ج ا ج | ک ے | ح ق | ا و ر | ب ڑ ھ ت ی | ہ و ئ ی | ٹ ر ی ف ک | ک ے | م ا | ب ی ن | ت و ا ز ن | ق ا ئ م | ک ر ن ے | ک ی | ض ر و ر ت | ہ ے |	302400	MALE
786	5198655460324922212.wav	جنگلی جانور یا تو شرمیلے یا جارحیت پسند ہو سکتے ہیں- ماحول سرد، گرم، یا بصورتِ دیگر مخالفانہ ہو سکتا ہے۔	جنگلی جانور یا تو شرمیلے یا جارحیت پسند ہو سکتے ہیں ماحول سرد گرم یا بصورتِ دیگر مخالفانہ ہو سکتا ہے	ج ن گ ل ی | ج ا ن و ر | ی ا | ت و | ش ر م ی ل ے | ی ا | ج ا ر ح ی ت | پ س ن د | ہ و | س ک ت ے | ہ ی ں | م ا ح و ل | س ر د | گ ر م | ی ا | ب ص و ر ت ِ | د ی گ ر | م خ ا ل ف ا ن ہ | ہ و | س ک ت ا | ہ ے |	205440	MALE
38	3020888900210409197.wav	پی بی ایس شو کے پاس دو درجن سے زائد اعزازات ہیں، اور اس کا دورانیہ سیسام اسٹریٹ اور مسٹر روجرس نیبر ہوڈ سے بھی کم ہے۔	پی بی ایس شو کے پاس دو درجن سے زائد اعزازات ہیں اور اس کا دورانیہ سیسام اسٹریٹ اور مسٹر روجرس نیبر ہوڈ سے بھی کم ہے	پ ی | ب ی | ا ی س | ش و | ک ے | پ ا س | د و | د ر ج ن | س ے | ز ا ئ د | ا ع ز ا ز ا ت | ہ ی ں | ا و ر | ا س | ک ا | د و ر ا ن ی ہ | س ی س ا م | ا س ٹ ر ی ٹ | ا و ر | م س ٹ ر | ر و ج ر س | ن ی ب ر | ہ و ڈ | س ے | ب ھ ی | ک م | ہ ے |	180480	FEMALE
1308	817446486668833328.wav	جرمن پیسٹریز بہت اچھی ہوتی ہیں اور بواریا میں بہت اقسام کی اور بھرپور ہوتی ہیں، جنوبی پڑوسی آسٹریا کے جیسی۔	جرمن پیسٹریز بہت اچھی ہوتی ہیں اور بواریا میں بہت اقسام کی اور بھرپور ہوتی ہیں جنوبی پڑوسی آسٹریا کے جیسی	ج ر م ن | پ ی س ٹ ر ی ز | ب ہ ت | ا چ ھ ی | ہ و ت ی | ہ ی ں | ا و ر | ب و ا ر ی ا | م ی ں | ب ہ ت | ا ق س ا م | ک ی | ا و ر | ب ھ ر پ و ر | ہ و ت ی | ہ ی ں | ج ن و ب ی | پ ڑ و س ی | آ س ٹ ر ی ا | ک ے | ج ی س ی |	176640	FEMALE
1498	14746118127029898499.wav	ریف کے لئے بہت سارے سفر پورے سال کیے جاتے ہیں، اور ریف پر ان وجوہات میں سے کسی کی وجہ سے نقصانات نایاب ہیں۔	ریف کے لئے بہت سارے سفر پورے سال کیے جاتے ہیں اور ریف پر ان وجوہات میں سے کسی کی وجہ سے نقصانات نایاب ہیں	ر ی ف | ک ے | ل ئ ے | ب ہ ت | س ا ر ے | س ف ر | پ و ر ے | س ا ل | ک ی ے | ج ا ت ے | ہ ی ں | ا و ر | ر ی ف | پ ر | ا ن | و ج و ہ ا ت | م ی ں | س ے | ک س ی | ک ی | و ج ہ | س ے | ن ق ص ا ن ا ت | ن ا ی ا ب | ہ ی ں |	167040	FEMALE
1044	2677413106186149169.wav	یہ علاقہ نہایت وسیع اور متنوع جانور اور پرندہ کی نسلوں کا گھر ہے۔	یہ علاقہ نہایت وسیع اور متنوع جانور اور پرندہ کی نسلوں کا گھر ہے	ی ہ | ع ل ا ق ہ | ن ہ ا ی ت | و س ی ع | ا و ر | م ت ن و ع | ج ا ن و ر | ا و ر | پ ر ن د ہ | ک ی | ن س ل و ں | ک ا | گ ھ ر | ہ ے |	103680	MALE
639	1093444657388518665.wav	1977ء میں ڈاکٹر دمادیئن نے پہلی مرتبہ "پورے جسم" کا ایم آر آئی اسکینر بنایا جسے انہوں نے "ناقابو" قرار دیا۔	1977ء میں ڈاکٹر دمادیئن نے پہلی مرتبہ پورے جسم کا ایم آر آئی اسکینر بنایا جسے انہوں نے ناقابو قرار دیا	1 9 7 7 ء | م ی ں | ڈ ا ک ٹ ر | د م ا د ی ئ ن | ن ے | پ ہ ل ی | م ر ت ب ہ | پ و ر ے | ج س م | ک ا | ا ی م | آ ر | آ ئ ی | ا س ک ی ن ر | ب ن ا ی ا | ج س ے | ا ن ہ و ں | ن ے | ن ا ق ا ب و | ق ر ا ر | د ی ا |	190080	MALE
786	4716579400540705697.wav	جنگلی جانور یا تو شرمیلے یا جارحیت پسند ہو سکتے ہیں- ماحول سرد، گرم، یا بصورتِ دیگر مخالفانہ ہو سکتا ہے۔	جنگلی جانور یا تو شرمیلے یا جارحیت پسند ہو سکتے ہیں ماحول سرد گرم یا بصورتِ دیگر مخالفانہ ہو سکتا ہے	ج ن گ ل ی | ج ا ن و ر | ی ا | ت و | ش ر م ی ل ے | ی ا | ج ا ر ح ی ت | پ س ن د | ہ و | س ک ت ے | ہ ی ں | م ا ح و ل | س ر د | گ ر م | ی ا | ب ص و ر ت ِ | د ی گ ر | م خ ا ل ف ا ن ہ | ہ و | س ک ت ا | ہ ے |	147840	FEMALE
114	18174543196297508390.wav	آسٹریلیا کی سابق کنسرویٹیوس حکومت نے کیوٹو میثاق پر دستخط کرنے سے انکار کیا تھا اس بنا پر کہ یہ اس کے اقتصاد کے لئے مضر ہوگا جس کا دار و مدار کوئلہ کی بر آمدات پر ہے بہ نسبت ہند اور چین جیسے ممالک کے جو گیس اخراج کے نشانوں کے پابند نہیں تھے۔	آسٹریلیا کی سابق کنسرویٹیوس حکومت نے کیوٹو میثاق پر دستخط کرنے سے انکار کیا تھا اس بنا پر کہ یہ اس کے اقتصاد کے لئے مضر ہوگا جس کا دار و مدار کوئلہ کی بر آمدات پر ہے بہ نسبت ہند اور چین جیسے ممالک کے جو گیس اخراج کے نشانوں کے پابند نہیں تھے	آ س ٹ ر ی ل ی ا | ک ی | س ا ب ق | ک ن س ر و ی ٹ ی و س | ح ک و م ت | ن ے | ک ی و ٹ و | م ی ث ا ق | پ ر | د س ت خ ط | ک ر ن ے | س ے | ا ن ک ا ر | ک ی ا | ت ھ ا | ا س | ب ن ا | پ ر | ک ہ | ی ہ | ا س | ک ے | ا ق ت ص ا د | ک ے | ل ئ ے | م ض ر | ہ و گ ا | ج س | ک ا | د ا ر | و | م د ا ر | ک و ئ ل ہ | ک ی | ب ر | آ م د ا ت | پ ر | ہ ے | ب ہ | ن س ب ت | ہ ن د | ا و ر | چ ی ن | ج ی س ے | م م ا ل ک | ک ے | ج و | گ ی س | ا خ ر ا ج | ک ے | ن ش ا ن و ں | ک ے | پ ا ب ن د | ن ہ ی ں | ت ھ ے |	384960	MALE
1368	9264126678655656521.wav	اگر انہوں نے فضائی باربداری کے ذریعے سامان بھیجا ہے، تو کچھ راستوں پر سامان اتارنے اور کسٹم سے گزرنے میں دن لگ چکے ہوںگے۔	اگر انہوں نے فضائی باربداری کے ذریعے سامان بھیجا ہے تو کچھ راستوں پر سامان اتارنے اور کسٹم سے گزرنے میں دن لگ چکے ہوںگے	ا گ ر | ا ن ہ و ں | ن ے | ف ض ا ئ ی | ب ا ر ب د ا ر ی | ک ے | ذ ر ی ع ے | س ا م ا ن | ب ھ ی ج ا | ہ ے | ت و | ک چ ھ | ر ا س ت و ں | پ ر | س ا م ا ن | ا ت ا ر ن ے | ا و ر | ک س ٹ م | س ے | گ ز ر ن ے | م ی ں | د ن | ل گ | چ ک ے | ہ و ں گ ے |	192000	MALE
1444	6477139984530260996.wav	حادثہ میں 25 سالہ نیکولس ایلڈن، اور 21 سالہ کیوڈ بیک کی موت ہوگئی۔ کیوڈبیک گاڑی چلا رہے تھے۔	حادثہ میں 25 سالہ نیکولس ایلڈن اور 21 سالہ کیوڈ بیک کی موت ہوگئی کیوڈبیک گاڑی چلا رہے تھے	ح ا د ث ہ | م ی ں | 2 5 | س ا ل ہ | ن ی ک و ل س | ا ی ل ڈ ن | ا و ر | 2 1 | س ا ل ہ | ک ی و ڈ | ب ی ک | ک ی | م و ت | ہ و گ ئ ی | ک ی و ڈ ب ی ک | گ ا ڑ ی | چ ل ا | ر ہ ے | ت ھ ے |	113280	FEMALE
352	2675722824215487083.wav	سطح کشیدہ ہونے کی وجہ سے اسٹیل کی سوئي پانی کے اوپر تیرتی ہے۔	سطح کشیدہ ہونے کی وجہ سے اسٹیل کی سوئی پانی کے اوپر تیرتی ہے	س ط ح | ک ش ی د ہ | ہ و ن ے | ک ی | و ج ہ | س ے | ا س ٹ ی ل | ک ی | س و ئ ی | پ ا ن ی | ک ے | ا و پ ر | ت ی ر ت ی | ہ ے |	94080	MALE
756	4436085054792303876.wav	یہ ان ہوٹلوں میں سے تھے جہاں مشھور زمانہ اور امیر لوگ رکا کرتے تھے، اور اکثر عمدہ کھانے کھاتے اور رات کی زندگی گذارتے تھے۔	یہ ان ہوٹلوں میں سے تھے جہاں مشھور زمانہ اور امیر لوگ رکا کرتے تھے اور اکثر عمدہ کھانے کھاتے اور رات کی زندگی گذارتے تھے	ی ہ | ا ن | ہ و ٹ ل و ں | م ی ں | س ے | ت ھ ے | ج ہ ا ں | م ش ھ و ر | ز م ا ن ہ | ا و ر | ا م ی ر | ل و گ | ر ک ا | ک ر ت ے | ت ھ ے | ا و ر | ا ک ث ر | ع م د ہ | ک ھ ا ن ے | ک ھ ا ت ے | ا و ر | ر ا ت | ک ی | ز ن د گ ی | گ ذ ا ر ت ے | ت ھ ے |	134400	FEMALE
93	14437692819158132941.wav	ڈپلومیٹس کا کہنا ہے ان کی نظر میں افغان دستور میں اتنے ابہامات ہیں کہ رن آف الیکشن کی نوبت نہیں آئے گی۔	ڈپلومیٹس کا کہنا ہے ان کی نظر میں افغان دستور میں اتنے ابہامات ہیں کہ رن آف الیکشن کی نوبت نہیں آئے گی	ڈ پ ل و م ی ٹ س | ک ا | ک ہ ن ا | ہ ے | ا ن | ک ی | ن ظ ر | م ی ں | ا ف غ ا ن | د س ت و ر | م ی ں | ا ت ن ے | ا ب ہ ا م ا ت | ہ ی ں | ک ہ | ر ن | آ ف | ا ل ی ک ش ن | ک ی | ن و ب ت | ن ہ ی ں | آ ئ ے | گ ی |	147840	MALE
511	318527510656515888.wav	ADD (توجہ خسارہ اضطراب) والے بچوں کو ایسی چیزوں سے، جیسے کہ اسکول کے کام پر توجہ مرکوز کرنا بہت مشکل ہوتا ہے لیکن وہ جن کاموں کو کرنے سے لطف اندوز ہوتے ہیں جیسے گیمز کھیلنا یا اپنے پسندیدہ کارٹون دیکھنا یا بغیر رموز اوقاف والے الفاظ لکھنے پر توجہ مرکوز کر سکتے ہیں-	add توجہ خسارہ اضطراب والے بچوں کو ایسی چیزوں سے، جیسے کہ اسکول کے کام پر توجہ مرکوز کرنا بہت مشکل ہوتا ہے لیکن وہ جن کاموں کو کرنے سے لطف اندوز ہوتے ہیں جیسے گیمز کھیلنا یا اپنے پسندیدہ کارٹون دیکھنا یا بغیر رموز اوقاف والے الفاظ لکھنے پر توجہ مرکوز کر سکتے ہیں-	a d d | ت و ج ہ | خ س ا ر ہ | ا ض ط ر ا ب | و ا ل ے | ب چ و ں | ک و | ا ی س ی | چ ی ز و ں | س ے ، | ج ی س ے | ک ہ | ا س ک و ل | ک ے | ک ا م | پ ر | ت و ج ہ | م ر ک و ز | ک ر ن ا | ب ہ ت | م ش ک ل | ہ و ت ا | ہ ے | ل ی ک ن | و ہ | ج ن | ک ا م و ں | ک و | ک ر ن ے | س ے | ل ط ف | ا ن د و ز | ہ و ت ے | ہ ی ں | ج ی س ے | گ ی م ز | ک ھ ی ل ن ا | ی ا | ا پ ن ے | پ س ن د ی د ہ | ک ا ر ٹ و ن | د ی ک ھ ن ا | ی ا | ب غ ی ر | ر م و ز | ا و ق ا ف | و ا ل ے | ا ل ف ا ظ | ل ک ھ ن ے | پ ر | ت و ج ہ | م ر ک و ز | ک ر | س ک ت ے | ہ ی ں - |	308160	FEMALE
556	7733523660827315665.wav	کھلاڑی یہ محسوس کرسکتے ہیں کہ وہ ایسی مصنوعات کو ترجیح دیں حالانکہ اس سے کوئی حقیقی فوائد بھی فراہم نہ ہوتے ہوں۔	کھلاڑی یہ محسوس کرسکتے ہیں کہ وہ ایسی مصنوعات کو ترجیح دیں حالانکہ اس سے کوئی حقیقی فوائد بھی فراہم نہ ہوتے ہوں	ک ھ ل ا ڑ ی | ی ہ | م ح س و س | ک ر س ک ت ے | ہ ی ں | ک ہ | و ہ | ا ی س ی | م ص ن و ع ا ت | ک و | ت ر ج ی ح | د ی ں | ح ا ل ا ن ک ہ | ا س | س ے | ک و ئ ی | ح ق ی ق ی | ف و ا ئ د | ب ھ ی | ف ر ا ہ م | ن ہ | ہ و ت ے | ہ و ں |	174720	MALE
1385	14877425507223665992.wav	ان ادوار میں بہت سے امراء و شرفاء کے درمیان تخت و تاج کے لئے شدید جنگیں ہوئیں۔	ان ادوار میں بہت سے امراء و شرفاء کے درمیان تخت و تاج کے لئے شدید جنگیں ہوئیں	ا ن | ا د و ا ر | م ی ں | ب ہ ت | س ے | ا م ر ا ء | و | ش ر ف ا ء | ک ے | د ر م ی ا ن | ت خ ت | و | ت ا ج | ک ے | ل ئ ے | ش د ی د | ج ن گ ی ں | ہ و ئ ی ں |	128640	FEMALE
495	766660752709606746.wav	سلطنتِ روم کی عسکری نوعیت نے طبی پیش قدمیوں کے ارتقاء میں مدد دی۔	سلطنتِ روم کی عسکری نوعیت نے طبی پیش قدمیوں کے ارتقاء میں مدد دی	س ل ط ن ت ِ | ر و م | ک ی | ع س ک ر ی | ن و ع ی ت | ن ے | ط ب ی | پ ی ش | ق د م ی و ں | ک ے | ا ر ت ق ا ء | م ی ں | م د د | د ی |	101760	FEMALE
1007	10985765571990990867.wav	معاشی زراعت ایسی زراعت ہوتی ہے جو محض کاشت کار اور اس کے اہل خانہ کی ضروریات کو پورا کرنے کی حد تک خوراک فراہم کرنے کے لیے کی جاتی ہے۔	معاشی زراعت ایسی زراعت ہوتی ہے جو محض کاشت کار اور اس کے اہل خانہ کی ضروریات کو پورا کرنے کی حد تک خوراک فراہم کرنے کے لیے کی جاتی ہے	م ع ا ش ی | ز ر ا ع ت | ا ی س ی | ز ر ا ع ت | ہ و ت ی | ہ ے | ج و | م ح ض | ک ا ش ت | ک ا ر | ا و ر | ا س | ک ے | ا ہ ل | خ ا ن ہ | ک ی | ض ر و ر ی ا ت | ک و | پ و ر ا | ک ر ن ے | ک ی | ح د | ت ک | خ و ر ا ک | ف ر ا ہ م | ک ر ن ے | ک ے | ل ی ے | ک ی | ج ا ت ی | ہ ے |	172800	MALE
516	2310371230979035054.wav	خلاصہ یہ ہے کہ، رناایسنس نے سیکھنے اور علم کے پھیلاؤ کے نقطہ نظر میں ایک اہم تبدیلی کی۔	خلاصہ یہ ہے کہ رناایسنس نے سیکھنے اور علم کے پھیلاؤ کے نقطہ نظر میں ایک اہم تبدیلی کی	خ ل ا ص ہ | ی ہ | ہ ے | ک ہ | ر ن ا ا ی س ن س | ن ے | س ی ک ھ ن ے | ا و ر | ع ل م | ک ے | پ ھ ی ل ا ؤ | ک ے | ن ق ط ہ | ن ظ ر | م ی ں | ا ی ک | ا ہ م | ت ب د ی ل ی | ک ی |	156480	MALE
1335	12883807683594251419.wav	اس طرح کے منیجر کو ناپسندیدہ فیصلے لینے، تادیبی کارروائی کرنے، کارکرکردگی کا جائزہ، ذمہ داری تفویض کرنے، اور لوگوں کو جواب دہ ٹھہرانے میں مشکل پیش آتی ہے۔	اس طرح کے منیجر کو ناپسندیدہ فیصلے لینے تادیبی کارروائی کرنے کارکرکردگی کا جائزہ ذمہ داری تفویض کرنے اور لوگوں کو جواب دہ ٹھہرانے میں مشکل پیش آتی ہے	ا س | ط ر ح | ک ے | م ن ی ج ر | ک و | ن ا پ س ن د ی د ہ | ف ی ص ل ے | ل ی ن ے | ت ا د ی ب ی | ک ا ر ر و ا ئ ی | ک ر ن ے | ک ا ر ک ر ک ر د گ ی | ک ا | ج ا ئ ز ہ | ذ م ہ | د ا ر ی | ت ف و ی ض | ک ر ن ے | ا و ر | ل و گ و ں | ک و | ج و ا ب | د ہ | ٹ ھ ہ ر ا ن ے | م ی ں | م ش ک ل | پ ی ش | آ ت ی | ہ ے |	187200	FEMALE
282	17675261902005237745.wav	برلین میں پولیس نے احتجاجیوں کی تعداد کا تخمینہ 6,500 لگایا۔	برلین میں پولیس نے احتجاجیوں کی تعداد کا تخمینہ 6,500 لگایا	ب ر ل ی ن | م ی ں | پ و ل ی س | ن ے | ا ح ت ج ا ج ی و ں | ک ی | ت ع د ا د | ک ا | ت خ م ی ن ہ | 6 , 5 0 0 | ل گ ا ی ا |	107520	FEMALE
218	6283895793384458093.wav	کوپن ہیگن میں اکتوبر میں ہونے والے آئی او سی کے مکمل اجلاس میں اس ووٹ کی اب بھی توثیق لازمی ہے۔	کوپن ہیگن میں اکتوبر میں ہونے والے آئی او سی کے مکمل اجلاس میں اس ووٹ کی اب بھی توثیق لازمی ہے	ک و پ ن | ہ ی گ ن | م ی ں | ا ک ت و ب ر | م ی ں | ہ و ن ے | و ا ل ے | آ ئ ی | ا و | س ی | ک ے | م ک م ل | ا ج ل ا س | م ی ں | ا س | و و ٹ | ک ی | ا ب | ب ھ ی | ت و ث ی ق | ل ا ز م ی | ہ ے |	185280	MALE
